,region,week,sum_unemployed,population,infections,deaths,healed,Rt,procent_unemployed,procent_infections,procent_healed,procent_deaths,fin_blago,depo_mean,depo_salary,income_fix,poverty_proc,ex_poverty_proc,social_exp,growth_social_exp,soc_in_total_exp
1423,Новосибирская,2020-07-06,0.001295132175671957,2798170.0,0.0002623142982735145,1.7868821408277553e-06,6.182612207264033e-05,1.0167865707434,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1424,Новосибирская,2020-07-13,0.0011636176501070342,2798170.0,0.00010042277631451985,1.0363916416800981e-05,0.00022836353759778712,1.0632318501171,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1425,Новосибирская,2020-07-20,0.0012400962057344622,2798170.0,0.00028876015395776526,8.934410704138776e-06,0.0003588059338782133,1.00881057268722,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1426,Новосибирская,2020-07-27,0.0013616041913107496,2798170.0,0.00028590114253244085,1.2508174985794287e-05,0.00022300289117530386,0.965437788018433,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1427,Новосибирская,2020-08-03,0.0011561127451155577,2798170.0,0.00026588806255516996,8.577034275973225e-06,0.0002912617889549241,0.9664543236649498,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1428,Новосибирская,2020-08-10,0.0012022143043489138,2798170.0,0.00014866859411686925,6.0753992788143676e-06,0.00016117676910266352,0.990712074303406,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1429,Новосибирская,2020-08-17,0.0010774899309191365,2798170.0,0.00018655049550241764,1.000653998863543e-05,0.0003066289753660428,0.828996282527881,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1430,Новосибирская,2020-08-24,0.0009642016031906567,2798170.0,0.0002240750204598005,9.291787132304328e-06,0.00014295057126622042,1.09090909090909,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1431,Новосибирская,2020-08-31,0.0009288213368022672,2798170.0,0.00012901289056776392,6.0753992788143676e-06,0.00012150798557628736,0.990654205607477,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1432,Новосибирская,2020-09-07,0.0009466901582105447,2798170.0,0.00013187190199308833,2.8590114253244084e-06,0.00010113752917085095,1.01666666666667,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1433,Новосибирская,2020-09-14,0.0008880804239913944,2798170.0,0.0001022096584553476,1.1078669273132082e-05,0.00015152760554219366,0.967289719626168,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1434,Новосибирская,2020-09-21,0.000874857496149269,2798170.0,0.00022907829045411824,7.147528563311021e-06,0.0001758292026574511,1.02336448598131,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1435,Новосибирская,2020-09-28,0.0008341165833383961,2798170.0,0.0001350882898465783,8.577034275973225e-06,0.0001758292026574511,1.16393442622951,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
